Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Bhattacharya, P; Tanwar, S; Bodkhe, U; Kumar, A; Kumar, N",,,,"Bhattacharya, Pronaya; Tanwar, Sudeep; Bodkhe, Umesh; Kumar, Ashwani; Kumar, Neeraj",,,EVBlocks: A Blockchain-Based Secure Energy Trading Scheme for Electric Vehicles underlying 5G-V2X Ecosystems,WIRELESS PERSONAL COMMUNICATIONS,,,,,,,,,,,,"In this paper, the authors propose a secure and trusted energy trading (ET) scheme for electric vehicles (EVs) for vehicle-to-anything (V2X) ecosystems. The scheme, named as EVBlocks, facilitates ET among entities (i.e., EVs, charging stations (CS), and smart grids (SG)) in a secured and trusted manner through a consortium blockchain (CBC) network. The scheme operates in three phases. In the first phase, to allow real-time and resilient network orchestration of V2X nodes, we consider the ET service designed over a fifthgeneration (5G) enabled software-defined networking (SDN) environment. Integration of SDN in 5G-V2X ecosystems allows V2X nodes to eliminate intermediaries and handle many requests with a minimum response time. Then, in the second phase, a non-cooperative game is presented that optimizes a cost function and converges to reach at least one Nash equilibrium point. Finally, a consensus algorithm Proof-of-Greed (PoG) is proposed that handles fluctuations in charging/discharging EVs through an event-driven scheduling mechanism. The obtained results are compared against parameters, such as ET time, State-of-Charge (SoC) levels, EV utility, block-convergence time, profits, computation, and communication costs. For example, EVBlocks achieve an average SOC charge of 22.8MW, with a peak at 377.5MW, the average power dissipation of 4.1125 kWH that is lower than 25% against existing conventional and fixed tariff schemes. The scheme converges at stable profit values for 5 EVs through a non-cooperative game. For proposed PoG consensus, the block convergence time for 1000 nodes is 138.96 seconds, at a computation cost of 46.92 milliseconds (ms) and communication cost of 149 bytes. The comparative analysis suggests the proposed scheme is efficient as compared to existing state-of-the-art approaches against compared parameters.",,,,,"Kumar, Ashwani/I-3181-2013; Bhattacharya, Pronaya/Y-4475-2019; Kumar, Neeraj/L-3500-2016; Tanwar, Sudeep/AAI-6709-2020","Kumar, Ashwani/0000-0002-2100-900X; Bhattacharya, Pronaya/0000-0002-1206-2298; Kumar, Neeraj/0000-0002-3020-3947; Tanwar, Sudeep/0000-0002-1776-4651",,,,,,,,,,,,,0929-6212,1572-834X,,,,DEC,2022,127,3,,,,,1943,1983,,10.1007/s11277-021-08732-5,http://dx.doi.org/10.1007/s11277-021-08732-5,,JUL 2021,,,,,,,,,,,WOS:000672347700001,View Full Record in Web of Science
J,"Ye, XY; Li, M; Si, PB; Yang, RZ; Sun, EC; Zhang, YH",,,,"Ye, Xinyu; Li, Meng; Si, Pengbo; Yang, Ruizhe; Sun, Enchang; Zhang, Yanhua",,,Blockchain and MEC-Assisted Reliable Billing Data Transmission over Electric Vehicular Network: An Actor-Critic RL Approach,CHINA COMMUNICATIONS,,,,,,,,,,,,"Recently, electric vehicles (EVs) have been widely used under the call of green travel and environmental protection, and diverse requirements for charging are also increasing gradually. In order to ensure the authenticity and privacy of charging information interaction, blockchain technology is proposed and applied in charging station billing systems. However, there are some issues in blockchain itself, including lower computing efficiency of the nodes and higher energy consumption in the consensus process. To handle the above issues, in this paper, combining blockchain and mobile edge computing (MEC), we develop a reliable billing data transmission scheme to improve the computing capacity of nodes and reduce the energy consumption of the consensus process. By jointly optimizing the primary and replica nodes offloading decisions, block size and block interval, the transaction throughput of the blockchain system is maximized, as well as the latency and energy consumption of the system are minimized Moreover, we formulate the joint optimization problem as a Markov decision process (MDP). To tackle the dynamic and continuity of the system state, the reinforcement learning (RL) is introduced to solve the MDP problem. Finally, simulation results demonstrate that the performance improvement of the proposed scheme through comparison with other existing schemes.",,,,,,,,,,,,,,,,,,,1673-5447,,,,,AUG,2021,18,8,,,,,279,296,,,,,,,,,,,,,,,,WOS:000685926600021,View Full Record in Web of Science
J,"Kwon, D; Son, S; Park, K; Das, AK; Park, Y",,,,"Kwon, DeokKyu; Son, Seunghwan; Park, Kisung; Das, Ashok Kumar; Park, Youngho",,,Design of Blockchain-Based Multi-Domain Authentication Protocol for Secure EV Charging Services in V2G Environments,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,,,,,,,,,,,,"Multi-domain vehicle to grid (V2G) is a network environment in which numerous service providers offer charging and discharging services to EV users. This can enhance energy management and traffic flow for efficient intelligent transportation systems (ITS). However, the combination of multiple domains can suffer from various security vulnerabilities, highlighting the need for robust countermeasures. Moreover, existing multi-domain V2G protocols utilized a central trusted authority (TA) which can create a single point of failure (SPOF), or required high computational resources. In this paper, we propose a multi-domain authentication protocol for secure and efficient V2G services using consortium blockchain. The proposed protocol provides lightweight intra-domain authentication using hash functions and XOR operators. Furthermore, the proposed protocol ensures secure cross-domain authentication by integrating elliptic curve cryptography (ECC) and physical unclonable function (PUF). Therefore, the proposed protocol can establish trust, enable efficient communications, and prevent congestion at charging stations. To validate security robustness, comprehensive evaluations are conducted using Real-Or-Random (ROR) model, Scyther tool, and informal analyses. Comparative computational overheads of the proposed and related protocols are measured using Multiprecision Integer and Rational Arithmetic Cryptographic Library (MIRACL) testbed experiments. Additionally, a simulation of the practical deployment is conducted using Network Simulator-3 (NS-3). Results indicate that the proposed protocol can improve ITS by providing secure and efficient services for multi-domain V2G environments.",,,,,"Kwon, DeokKyu/OGQ-6124-2025; Park, Kisung/KIG-3849-2024; Das, Ashok Kumar/U-2790-2019; Park, Youngho/CAJ-4004-2022","Kwon, DeokKyu/0000-0003-0014-1965; Park, Kisung/0000-0002-6172-9175; Son, Seunghwan/0000-0002-3198-8467; Das, Ashok Kumar/0000-0002-5196-9589;",,,,,,,,,,,,,1524-9050,1558-0016,,,,DEC,2024,25,12,,,,,21783,21795,,10.1109/TITS.2024.3472013,http://dx.doi.org/10.1109/TITS.2024.3472013,,OCT 2024,,,,,,,,,,,WOS:001336077200001,View Full Record in Web of Science
J,"Narayanaswamy, HK; Venkataswamy, SB; Ramesh, AB; Patil, KS",,,,"Narayanaswamy, Harish Kumar; Venkataswamy, Srinivas Byatarayanapura; Ramesh, Annapoorna Bangalore; Patil, Kavitha Sachidanand",,,Optimizing and securing electric vehicle charging infrastructure for resilient energy systems using AI and quantum key empowered in smart grids,INTERNATIONAL JOURNAL OF SYSTEM ASSURANCE ENGINEERING AND MANAGEMENT,,,,,,,,,,,,"As electric vehicles (EVs) are incorporated into smart grids (SG), safe, efficient, and durable charging infrastructures are essential. Secure peer-to-peer energy trading and real-time demand response in SG are crucial to a strong EV charging system. This infrastructure must be protected using AI and quantum key-empowered SG. AI-powered algorithms may lessen power outages and other issues. These algorithms balance energy needs and dynamically reduce grid stress. Energy users, producers, and utilities may benefit from the immutability and transparency of quantum key technology. This technology guards against hackers and builds confidence. The innovative quantum key empowered decentralized energy integration system (Q-DEIS) enhances EV charging, secures energy transactions, and optimizes load management. The system uses AI and quantum key technologies. Q-DEIS tackles cybersecurity, demand spikes, and energy distribution inefficiencies. Real-time monitoring, predictive maintenance, and decentralized energy management enable this. Comprehensive simulation studies demonstrate the system's effectiveness in reducing energy consumption, transaction processing delays, and ensuring data integrity across remote networks. The results show lower EV charging infrastructure operating costs, improved load balancing, and enhanced cybersecurity. Future EV ecosystems will benefit from this study's robust framework for integrating AI and quantum key technology, which will drive and secure energy solutions.",,,,,"B V, Srinivas/LIC-1106-2024; N, Harish Kumar/AAK-2805-2021","B V, Srinivas/0000-0002-6655-0510; N, Harish Kumar/0000-0002-1003-3274",,,,,,,,,,,,,0975-6809,0976-4348,,,,MAR,2026,17,3,,,,,759,778,,10.1007/s13198-025-02994-z,http://dx.doi.org/10.1007/s13198-025-02994-z,,OCT 2025,,,,,,,,,,,WOS:001596938800001,View Full Record in Web of Science
J,"Poorani, S; Shermila, PJ; Niruban, R; Murugan, TM",,,,"Poorani, S.; Shermila, P. Josephin; Niruban, R.; Murugan, T. Maris",,,"A multi-faceted strategy for scalable, efficient, and grid-integrated electric vehicle systems using solid-state batteries and AI technologies",SUSTAINABLE ENERGY GRIDS & NETWORKS,,,,,,,,,,,,"The widespread adoption of electric vehicles (EVs) is a pivotal step toward achieving sustainable transportation and energy systems. However, several technological and infrastructural challenges hinder their scalability and efficiency. Despite advancements, current EV technologies are constrained by battery energy density, charging rates, and thermal management, limiting vehicle range and performance. Manufacturing limitations, supply chain issues, and charging infrastructure prevent large-scale implementation. The increasing demand for EVs also poses challenges to power system stability, particularly with the integration of intermittent renewable energy sources. This paper proposes a Multi-Faceted Method (M-FM) to address these challenges by integrating next-generation solid-state batteries with 40 % higher energy density, advanced battery management systems for optimal performance, and AI-driven predictive maintenance. This study aims to develop and assess a scalable, AI-augmented EV infrastructure model leveraging solid-state battery technologies for enhanced grid integration and sustainability. The proposed solutions include modular battery designs, automated gigafactories, and circular economy strategies for battery recycling to enable scalability. A smart grid integration architecture with bidirectional charging, dynamic load balancing algorithms, and blockchain-enabled energy trading platforms is introduced to transform EVs into grid-stabilizing assets. Experimental results show that the solid-state battery design achieves 500 Wh/kg energy density and 99.8 % faster charging. Vehicle-to-grid (V2G) integration can potentially fulfill to 96.3 % of a city's frequency control needs. Economic analyses indicate that these innovations could reduce the overall cost of EV ownership by 28 % compared to technologies. The study also emphasizes the need for legislative interventions, standardized billing, tariff reforms, and public-private partnerships, to accelerate implementation.",,,,,"P, Josephin/AAW-5911-2021; , NIRUBAN/AAH-7599-2020",", NIRUBAN/0000-0001-9048-9695",,,,,,,,,,,,,2352-4677,,,,,DEC,2025,44,,,,,,,,101994,10.1016/j.segan.2025.101994,http://dx.doi.org/10.1016/j.segan.2025.101994,,OCT 2025,,,,,,,,,,,WOS:001590205000001,View Full Record in Web of Science
J,"Park, K; Das, AK; Park, Y",,,,"Park, Kisung; Das, Ashok Kumar; Park, Youngho",,,BAPS-DITS: Blockchain-Enabled Accountable Privacy-Preserving Scheme for Decentralized Intelligent Transportation Systems,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,,,,,,,,,,,,"The integration of intelligent transportation systems (ITS) within the smart grid has significantly enhanced the reliability, efficiency, and security of vehicle-to-grid (V2G) services over the past decade, leading to increased research interest in this technology. Charging stations (CSs) utilize electric vehicles (EVs) to manage demand response and provide sustainable energy solutions. However, the transmission of information between EVs and CSs via public channels causes critical security vulnerabilities. Although much effort has been made to overcome the challenge of protecting security and privacy in V2G environments, these efforts have either been proposed based on a centralized architecture or do not ensure essential security requirements, such as self-sovereignty, reliable, and blockchain scalability. Furthermore, in decentralized network, it is difficult to provide reliable energy distribution because a malicious participant can easily try to inflate trading volumes and manipulate energy prices. In this paper, we propose a new blockchain-enabled, reliable, privacy-preserving scheme using decentralized identifiers (DIDs) for preventing energy wash trading in V2G networks called BAPS-DITS. BAPS-DITS guarantees to tackle the above challenges without a trusted third-party intervention. Additionally, we use informal and formal (mathematical) analysis to prove the security of BAPS-DITS and conduct a comparative analysis comparing the security properties, computational cost, and communication cost of BAPS-DITS to previous studies. Furthermore, we implement BAPS-DITS on a practical Ethereum network, demonstrating its efficiency and feasibility, showing that BAPS-DITS provides self-sovereignty, accountability, and blockchain scalability; thus, it is suitable for actual V2G environments.",,,,,"Das, Ashok Kumar/U-2790-2019; Park, Youngho/CAJ-4004-2022; Park, Kisung/KIG-3849-2024","Das, Ashok Kumar/0000-0002-5196-9589; Park, Kisung/0000-0002-6172-9175",,,,,,,,,,,,,1524-9050,1558-0016,,,,MAY,2025,26,5,,,,,6749,6763,,10.1109/TITS.2025.3542795,http://dx.doi.org/10.1109/TITS.2025.3542795,,FEB 2025,,,,,,,,,,,WOS:001470562600001,View Full Record in Web of Science
J,"Peelam, MS; Chamola, V; Sai, S; Jalan, P",,,,"Shall Peelam, Mritunjay; Chamola, Vinay; Sai, Siva; Jalan, Pranay",,,Blockchain-Based Game Theoretical Framework for V2V and V2G Energy Trading in Carbon-Intelligent Internet of Vehicles,IEEE INTERNET OF THINGS JOURNAL,,,,,,,,,,,,"Electric vehicles (EVs) are becoming more popular as people try to live more eco-friendly ways. A major challenge slowing down their widespread adoption is limited driving range and inadequate charging infrastructure, particularly in rural and highway areas where charging station deployment remains uneven. This article proposed a blockchain-based framework for vehicle-to-vehicle (V2V) and vehicle-to-grid (V2G) energy trading to address these challenges, enabling efficient decentralized energy exchanges. The framework integrates three-game theory (GT) models, contract theory, Bayesian GT, and evolutionary GT to optimize trading strategies, ensure fairness, and enhance grid stability. By utilizing a lightweight blockchain architecture on Hyperledger Fabric, the proposed system ensures secure, transparent, and efficient transactions while reducing operational costs. The performance evaluations show that the proposed framework surpasses existing methods, reaching a transaction throughput of 49.8 transactions per second (TPS) for payment settlements and 44.7 TPS for energy trade proposals, with an average latency ranging from 0.09 to 0.18 s. Resource utilization analysis shows that peer nodes experience an average CPU usage of 23.76% and memory consumption of 169.5 MB during trade proposals. These results highlight the robustness and scalability of the framework in enabling decentralized, carbon-intelligent energy trading, offering a promising solution for advancing sustainable and intelligent EV energy ecosystems.",,,,,"; Sai, Siva/PVD-7140-2026","Peelam, .Mritunjay/0000-0002-8022-3815;",,,,,,,,,,,,,2327-4662,,,,,OCT 1,2025,12,19,,,,,40034,40053,,10.1109/JIOT.2025.3588000,http://dx.doi.org/10.1109/JIOT.2025.3588000,,,,,,,,,,,,,WOS:001579048500018,View Full Record in Web of Science
J,"Fattahi, J",,,,"Fattahi, Javad",,,A Federated Byzantine Agreement Model to Operate Offline Electric Vehicle Supply Equipment,IEEE TRANSACTIONS ON SMART GRID,,,,,,,,,,,,"Providing equitable and resilient electric vehicle supply equipment (EVSE) to remote locations with limited access to the Internet infrastructure is one of the paradoxes in the decarbonization plan. In this paper, we develop an electric vehicle (EV) charging management system comprised of offline EVSEs based on a Federated Byzantine Agreement (FBA) system. To enable offline peer-to-peer (P2P) authentication between the user's device (UD) and EVSE stations, we use a distributed certificate management based on Shamir's algorithm and blind signing approach using the ring signature. We introduce extended FBA for charge point operator (FBA-CPO) systems and include explicit operational functions to ensure the ledger dissemination and scalability of the network. We specifically employ a pre-authorized mechanism for deferral vouchers using a pre-signed and weighted signing method. In the FBA-CPO network, each charger records all transactions on a local ledger and publicly publishes ledgers through random UD nodes. Under a generalization of the property of the federated quorum system, the proposed approach could provide a reliable network centrality with or without offline EVSEs. Eventually, we examined the performance of the proposed model using a system of real devices and their digital twins. Results show the FBA-CPO satisfies all functional and cross-cutting requirements for a consistent transnational mechanism.",,,,,,"Fattahi, Javad/0000-0001-5619-6215",,,,,,,,,,,,,1949-3053,1949-3061,,,,MAR,2024,15,2,,,,,2004,2016,,10.1109/TSG.2023.3307679,http://dx.doi.org/10.1109/TSG.2023.3307679,,,,,,,,,,,,,WOS:001174148100060,View Full Record in Web of Science
J,"Sundarakani, B; Rajamani, HS; Madmoune, A",,,,"Sundarakani, Balan; Rajamani, Haile-Selassie; Madmoune, Anas",,,Sustainability study of electric vehicles performance in the UAE: moderated by blockchain,BENCHMARKING-AN INTERNATIONAL JOURNAL,,,,,,,,,,,,"PurposeThe UAE has set an ambitious target to become one of the most sustainable countries in the world. In addition, the country's infrastructure is playing a pivotal role in terms of electric vehicle (EV) usability with regard to its roads, power generation capacity, availability of charging stations and the drive towards customer adoption. The readiness for EVs in the UAE is assessed in this study as part of its development towards its sustainable target. This research aims to study EV readiness among the UAE car users from a sustainability perspective.Design/methodology/approachThe proposed methodology follows with a comprehensive literature review to identify the various drivers of EV readiness and their contribution to sustainability. A list of hypotheses was developed based on the identified drivers to EV readiness. A questionnaire survey was designed to validate the hypothesis, and data were collected from consumers in the UAE. In total, 140 complete responses were received across different consumers and the results were studied using partial least square based structural equation modeling (PLS-SEM) method.FindingsAn initial framework for EV readiness was developed, and analyses of the variables that are driving the relationships was done. The analysis confirmed that quality of service, power quality and infrastructure are positively linked to EV readiness in the UAE. However, the role of blockchain as a moderator to enhance the relationship between power quality, infrastructure and sustainability is not significant, indicating blockchain adoption in the UAE is still nascent in nature. However, its adoption has some potential to save energy.Research limitations/implicationsThe research is limited to the UAE region in terms of sample collection and respondents' profile. Further, research on EV readiness seemed to be early at present and therefore this research on EV readiness and its associated variables could set future research directions.Originality/valueLogistics industry and automotive industries will benefit from the outcomes of the study especially while operating in the UAE. Also, the research recommends EV makers to understand the relationship between quality of service, power quality, infrastructure, EV readiness and sustainability in order to move towards a more sustainable transportation future.",,,,,"Sundarakani, Balan/C-2368-2019","Sundarakani, Balan/0000-0002-3510-8746",,,,,,,,,,,,,1463-5771,1758-4094,,,,JAN 9,2024,31,1,,,,,199,219,,10.1108/BIJ-10-2021-0624,http://dx.doi.org/10.1108/BIJ-10-2021-0624,,FEB 2023,,,,,,,,,,,WOS:000939392000001,View Full Record in Web of Science
J,"Abid, M; Benkaddour, MK; Benouis, M; Bouazza, A",,,,"Abid, Malika; Benkaddour, Mohammed Kamel; Benouis, Mohamed; Bouazza, Abdelhammid",,,Decentralized Anomaly Detection in Electric Vehicle Supply Equipment via Federated Learning and Blockchain Integration,COMPUTING,,,,,,,,,,,,"Across the electric vehicle life cycle, ensuring the security of electric vehicle supply equipment (EVSE) is of rising importance as cyber threats against charging infrastructure continue to escalate. This study presents a comprehensive architecture for securing and ensuring privacy in EVSE systems, with a focus on the CIC-EVSE-2024 dataset. The proposed methodology comprises four main stages: data preprocessing, centralized learning, federated learning, and blockchain-enhanced federated learning. Principal Component Analysis (PCA) and the Synthetic Minority Over-sampling Technique (SMOTE) were used to improve the quality of the data during preprocessing. During the centralized learning phase, various machine learning models, including the hybrid CNN-LSTM architecture, were trained and evaluated to determine their suitability for anomaly detection. The federated learning setup was therefore constructed in such a way as to ensure data privacy while granting decentralized model training across clients with non-independent and identically distributed (non-IID) data. Blockchain integration provides a secure platform for recording model updates, ensuring integrity and accountability. The experimental results demonstrated a notable improvement in the classification performance, thus proving that integrating advanced machine learning technologies with blockchain is a viable approach for addressing cybersecurity challenges in EVSE systems. This framework provides a scalable and privacy-aware solution for future EVSE infrastructure.",,,,,"Benkaddour, Mohammed kamel/ONJ-8601-2025",,,,,,,,,,,,,,0010-485X,1436-5057,,,,FEB 25,2026,108,3,,,,,,,41,10.1007/s00607-026-01632-1,http://dx.doi.org/10.1007/s00607-026-01632-1,,,,,,,,,,,,,WOS:001699112500001,View Full Record in Web of Science
J,"Ding, SW; Abdelhakim, M",,,,"Ding, Shengwen; Abdelhakim, Mai",,,Securing Electric Vehicle Systems via AI and Blockchains: A Survey,IEEE INTERNET OF THINGS JOURNAL,,,,,,,,,,,,"The ever-increasing adoption of electric vehicles (EVs) is transforming modern energy systems. Robust cybersecurity measures are needed to safeguard EV operations and the grid as a whole, while allowing the adoption of new paradigms, such as energy trading and vehicle-to-grid (V2G) technologies. In this work, we aim to fill the literature gap and relate security requirements to solutions. We point out key advantages and limitations of advanced security methods, specifically artificial intelligence (AI) and blockchains, in securing energy systems' operations. First, we provide an overview of security challenges in the rapidly evolving EV ecosystem, pointing out different kinds of cyber threats targeting key components in both home and public charging infrastructures. Then, we present a review of potential solutions that utilize AI and blockchain methods to mitigate cyber risks and recover from malicious attacks. We describe the pros and cons of AI and blockchains in addressing data confidentiality, integrity, availability, and exchange requirements. We also discuss how different technologies can be combined to leverage the unique characteristics of each in minimizing cyber risks in EV systems. Finally, this article outlines challenges and open research directions.",,,,,,,,,,,,,,,,,,,2327-4662,,,,,JAN 15,2026,13,2,,,,,3026,3037,,10.1109/JIOT.2025.3633212,http://dx.doi.org/10.1109/JIOT.2025.3633212,,,,,,,,,,,,,WOS:001664147000020,View Full Record in Web of Science
J,"Salmani, H; Rezazade, A; Sedighizadeh, M",,,,"Salmani, Hossein; Rezazade, Alireza; Sedighizadeh, Mostafa",,,Stochastic peer to peer energy trading among charging station of electric vehicles based on blockchain mechanism,IET SMART CITIES,,,,,,,,,,,,"Fossil-fuelled vehicles are being replaced by electric vehicles (EVs) around the world due to environmental pollution and high fossil fuel price. On the one hand, the electrical grid is faced with some challenges when too many EVs are improperly integrated. On the other hand, using massive unexploited capacity of the battery storage in too many EVs makes these challenges to opportunities. This unused capacity can be employed for the grid ancillary services and trading peer-to-peer (P2P) energy. However, the preference of EV users is one of the most important factors, which has to be considered within the scheduling process of EVs. Therefore, this paper proposes a stochastic model for EVs bidirectional smart charging taking into account the preferences of EV users, P2P energy trading, and providing ancillary services of the grid based on blockchain mechanism. Considering the preferences of EV users makes the proposed scheduling model adaptive against changing operating conditions. The presented model is formulated as an optimisation problem aiming at optimal management of EV battery state of charge and energy placement of several services considering the provision of ancillary services and contributing to P2P transactions. To evaluate the proposed model, real-world data collected from Tehran city are used as input data of simulation. Numerical results demonstrate the efficacy of the presented model. Simulation results show that considering the preferences of EV users in the proposed model can enhance the total income provided by the EV energy-planning model such that it could balance the charging cost. Moreover, this advanced user-based smart charging model increases P2P energy transactions amongst EVs and raises the ancillary services facility to the grid.",,,,,,"sedighizadeh, mostafa/0000-0003-3160-5435",,,,,,,,,,,,,,2631-7680,,,,JUN,2022,4,2,,,,,110,126,,10.1049/smc2.12029,http://dx.doi.org/10.1049/smc2.12029,,,,,,,,,,,,,WOS:000814427200004,View Full Record in Web of Science
J,"Wang, BB; Yang, YK; Liu, WJ; Xu, L",,,,"Wang, Beibei; Yang, Yikun; Liu, Wenjie; Xu, Lun",,,A Privacy-Preserving Scheme for Charging Reservations and Subsequent Deviation Settlements for Electric Vehicles Based on a Consortium Blockchain,WORLD ELECTRIC VEHICLE JOURNAL,,,,,,,,,,,,"Electric vehicles have garnered substantial attention as an environmentally sustainable transportation alternative amid escalating global concerns regarding ecological preservation and energy resource management. While the proliferation of electric vehicles necessitates the development of efficient and secure charging infrastructure, the inherent communication-intensive nature of the charging processes has raised concerns regarding potential privacy vulnerabilities. Our paper introduces a privacy protection scheme specifically designed for electric vehicle charging reservations to address this issue. The primary goal of this scheme is to protect user privacy while maintaining operational efficiency and economic viability for charging providers. Our proposed solution ensures a secure and private environment for charging reservation transactions and subsequent deviation settlements by incorporating advanced technologies, including zero-knowledge proof, a consortium blockchain, and homomorphic encryption. The scheme encrypts charging reservation information and securely transmits it via a consortium blockchain, effectively shielding the sensitive data of all participating parties. Notably, the experimental findings establish the robustness of our scheme in terms of its security and privacy protection, aligning with the stringent demands of electric vehicle charging operations.",,,,,"Wang, Beibei/KFR-9925-2024",,,,,,,,,,,,,,2032-6653,,,,,APR 22,2025,16,5,,,,,,,243,10.3390/wevj16050243,http://dx.doi.org/10.3390/wevj16050243,,,,,,,,,,,,,WOS:001495490000001,View Full Record in Web of Science
J,"Javed, MU; Javaid, N; Malik, MW; Akbar, M; Samuel, O; Yahaya, AS; Ben Othman, J",,,,"Javed, Muhammad Umar; Javaid, Nadeem; Malik, Muhammad Waseem; Akbar, Mariam; Samuel, Omaji; Yahaya, Adamu Sani; Othman, Jalel Ben",,,"Blockchain based secure, efficient and coordinated energy trading and data sharing between electric vehicles",CLUSTER COMPUTING-THE JOURNAL OF NETWORKS SOFTWARE TOOLS AND APPLICATIONS,,,,,,,,,,,,"In this study, a secure and coordinated blockchain based energy trading system for Electric Vehicles (EVs) is presented. The major goals of this study are to provide secure and efficient energy trading between EVs and Charging Stations (CSs), and to ensure efficient coordination between EVs. In this study, a consortium blockchain based energy trading algorithm is presented that handles the essential energy requests, discards the redundant requests and calculates the distance between EVs and CSs. Moreover, Matching Pool (M-Pool) and Pairing Pool (P-Pool) are used to store energy and payment requests. Furthermore, a blockchain based mechanism is proposed for ensuring efficient coordination between EVs at the unsignalized crossroads and intersections. The scheme involves efficient communication between EVs and the timely sharing of important messages. In the proposed work, EVs are authenticated using a Registration Authority (RA) before they become part of a Vehicular Energy Network (VEN). The increase in the number of EVs results in an increase in the number of messages leading to data redundancy issue. To solve the issue, message filtration is performed. The delays incurred in the VEN are also mathematically formulated in this study. In addition, the range anxiety issue is discussed in the proposed work. Besides, a Local Aggregator (LAG) is used as an energy broker to manage energy trading events and transaction validation. To promote the users to take part in the proposed network, they are provided with incentives. The proposed model is tested against selfish mining attack and the security analysis is performed through Oyente tool. The simulation results show that the proposed study excels in providing a secure, efficient and coordinated energy trading and data sharing system for EVs. The results show that due to proper coordination, the risk factor is reduced by almost 25-30%. Moreover, almost 40-50% reduction in time is observed when storing less redundant data.",,,,,"; Javed, Muhammad/AAJ-3976-2020; Sani Yahaya, Adamu/ADJ-4195-2022; Javaid, Nadeem/B-8835-2014; Akbar, Mariam/U-4878-2019; Omaji, Samuel/AEE-1942-2022","BEN OTHMAN, jalel/0000-0001-6942-5435; Sani Yahaya, Adamu/0000-0003-4183-7221; Javaid, Nadeem/0000-0003-3777-8249; Akbar, Mariam/0000-0001-6192-8265; Omaji, Samuel/0000-0002-0620-8828",,,,,,,,,,,,,1386-7857,1573-7543,,,,JUN,2022,25,3,,,,,1839,1867,,10.1007/s10586-021-03435-9,http://dx.doi.org/10.1007/s10586-021-03435-9,,NOV 2021,,,,,,,,,,,WOS:000713939300003,View Full Record in Web of Science
J,"Saha, GC; Monrat, AA; Andersson, K",,,,"Saha, Gonesh Chandra; Monrat, Ahmed Afif; Andersson, Karl",,,Enhancing EV Charging Resilience: A Review of Blockchain and Cybersecurity Applications,JOURNAL OF CYBERSECURITY AND PRIVACY,,,,,,,,,,,,"The rapid expansion of electric vehicles (EVs) has added complexity to the resilience and security challenges to the EV charging systems, especially owing to the exposure to the cyber-physical threats and the reliance on centrally coordinated systems. Although the previous literature has discussed the use of blockchain in the context of smart grids and mobility services; its implementation to improve the resilience of EV charging, particularly when integrated with cybersecurity systems, is still insufficiently synthesized. Despite these issues, critical gaps persist in terms of scalability, interoperability, and cybersecurity enforcement. This study presents an exploratory literature review that examines the intersection of blockchain and cybersecurity enabled applications and introduces a comparative framework evaluating the conventional security controls with blockchain based cybersecurity solutions to improve the resilience of EV charging infrastructure. The authors analyzed 70 studies published between 2018 and 2025 to determine the security weaknesses and map them to decentralized solutions. Reported threats, security mechanisms, architectural decisions, and levels of validation were grouped and reviewed critically in the patterns of limitations with respect to scalability, interoperability, and deployment maturity. Through the synthesis of fragmented results in cross disciplinary research, the paper finds the main gaps in research and comparative research results that could be used as a comprehensive reference in future studies and system design in resilient EV charging infrastructures.",,,,,"Andersson, Karl/E-3611-2010",,,,,,,,,,,,,,,2624-800X,,,,FEB 12,2026,6,1,,,,,,,33,10.3390/jcp6010033,http://dx.doi.org/10.3390/jcp6010033,,,,,,,,,,,,,WOS:001700451100001,View Full Record in Web of Science
